-3.726180284228743744e+01 1.980000000000000000e+02 1.054400000000000000e+04
4.199203754633711583e+01 9.000000000000000000e+01 1.063400000000000000e+04
-1.388431123706689050e+02 5.880000000000000000e+02 1.122200000000000000e+04
4.330943046607056601e+01 8.600000000000000000e+01 1.130800000000000000e+04
4.339806216616914014e+01 8.600000000000000000e+01 1.139400000000000000e+04
4.378438962776677101e+01 8.600000000000000000e+01 1.148000000000000000e+04
4.305708216986759851e+01 8.700000000000000000e+01 1.156700000000000000e+04
4.436169950689760810e+01 8.400000000000000000e+01 1.165100000000000000e+04
4.420542441051739502e+01 8.500000000000000000e+01 1.173600000000000000e+04
4.424310215836820248e+01 8.400000000000000000e+01 1.182000000000000000e+04
4.413537039727300737e+01 8.400000000000000000e+01 1.190400000000000000e+04
3.834737579606132840e+01 9.600000000000000000e+01 1.200000000000000000e+04
4.291878071550760865e+01 8.600000000000000000e+01 1.208600000000000000e+04
4.335859264553339187e+01 8.600000000000000000e+01 1.217200000000000000e+04
4.394719647533644036e+01 8.500000000000000000e+01 1.225700000000000000e+04
4.370384473264182645e+01 8.500000000000000000e+01 1.234200000000000000e+04
4.249660208819431517e+01 8.700000000000000000e+01 1.242900000000000000e+04
4.447772540319660095e+01 8.400000000000000000e+01 1.251300000000000000e+04
4.394083202908802832e+01 8.400000000000000000e+01 1.259700000000000000e+04
4.330423430306248633e+01 8.600000000000000000e+01 1.268300000000000000e+04
4.423550835074486542e+01 8.400000000000000000e+01 1.276700000000000000e+04
4.388008581559834909e+01 8.500000000000000000e+01 1.285200000000000000e+04
4.279685296252932147e+01 8.700000000000000000e+01 1.293900000000000000e+04
4.466316833648601659e+01 8.300000000000000000e+01 1.302200000000000000e+04
4.410575879612908068e+01 8.400000000000000000e+01 1.310600000000000000e+04
3.382040295988272760e+01 1.060000000000000000e+02 1.321200000000000000e+04
4.499198184276466606e+01 8.400000000000000000e+01 1.329600000000000000e+04
4.435933566454888677e+01 8.400000000000000000e+01 1.338000000000000000e+04
4.268479549956148844e+01 8.800000000000000000e+01 1.346800000000000000e+04
6.515872382029776588e+00 1.610000000000000000e+02 1.362900000000000000e+04
3.652064691513117367e+01 1.010000000000000000e+02 1.373000000000000000e+04
4.512183443232096636e+01 8.300000000000000000e+01 1.381300000000000000e+04
4.495262881679981604e+01 8.300000000000000000e+01 1.389600000000000000e+04
4.333506263651082691e+01 8.800000000000000000e+01 1.398400000000000000e+04
4.477029305827760197e+01 8.300000000000000000e+01 1.406700000000000000e+04
4.478454976379680375e+01 8.400000000000000000e+01 1.415100000000000000e+04
4.446813409334459521e+01 8.500000000000000000e+01 1.423600000000000000e+04
4.493384123785681084e+01 8.300000000000000000e+01 1.431900000000000000e+04
4.531810548245938719e+01 8.300000000000000000e+01 1.440200000000000000e+04
4.457323952554733637e+01 8.300000000000000000e+01 1.448500000000000000e+04
4.540996443074270417e+01 8.300000000000000000e+01 1.456800000000000000e+04
4.505769522128417748e+01 8.300000000000000000e+01 1.465100000000000000e+04
4.489179202008084957e+01 8.300000000000000000e+01 1.473400000000000000e+04
4.472360820878675725e+01 8.300000000000000000e+01 1.481700000000000000e+04
4.547753896320934075e+01 8.300000000000000000e+01 1.490000000000000000e+04
3.285022587473350342e+01 1.080000000000000000e+02 1.500800000000000000e+04
4.467093853167084205e+01 8.300000000000000000e+01 1.509100000000000000e+04
4.438471988657290979e+01 8.300000000000000000e+01 1.517400000000000000e+04
4.452990661486494162e+01 8.300000000000000000e+01 1.525700000000000000e+04
4.491800104038277652e+01 8.300000000000000000e+01 1.534000000000000000e+04
4.310947103425725402e+01 8.700000000000000000e+01 1.542700000000000000e+04
4.468503806441187720e+01 8.300000000000000000e+01 1.551000000000000000e+04
4.437237466653973428e+01 8.400000000000000000e+01 1.559400000000000000e+04
4.427258682157138736e+01 8.300000000000000000e+01 1.567700000000000000e+04
4.484577815874753526e+01 8.300000000000000000e+01 1.576000000000000000e+04
4.039412480969066621e+01 9.300000000000000000e+01 1.585300000000000000e+04
4.474552073362933413e+01 8.300000000000000000e+01 1.593600000000000000e+04
4.404580832035659910e+01 8.500000000000000000e+01 1.602100000000000000e+04
4.512709288569988075e+01 8.300000000000000000e+01 1.610400000000000000e+04
4.458770680692761346e+01 8.400000000000000000e+01 1.618800000000000000e+04
4.527897460107823235e+01 8.300000000000000000e+01 1.627100000000000000e+04
4.492130072468384583e+01 8.300000000000000000e+01 1.635400000000000000e+04
3.923046207811991337e+01 9.600000000000000000e+01 1.645000000000000000e+04
4.439236416587486644e+01 8.500000000000000000e+01 1.653500000000000000e+04
4.471471082704973554e+01 8.400000000000000000e+01 1.661900000000000000e+04
4.095318077739145224e+01 9.200000000000000000e+01 1.671100000000000000e+04
4.516752895032696813e+01 8.300000000000000000e+01 1.679400000000000000e+04
4.520013550441400696e+01 8.300000000000000000e+01 1.687700000000000000e+04
4.276222059449243318e+01 8.800000000000000000e+01 1.696500000000000000e+04
4.507460295993288923e+01 8.300000000000000000e+01 1.704800000000000000e+04
4.348391645035788144e+01 8.500000000000000000e+01 1.713300000000000000e+04
4.211373551714282826e+01 8.800000000000000000e+01 1.722100000000000000e+04
4.441987595210737538e+01 8.300000000000000000e+01 1.730400000000000000e+04
4.161581540162519133e+01 8.900000000000000000e+01 1.739300000000000000e+04
4.443295427296399680e+01 8.300000000000000000e+01 1.747600000000000000e+04
4.546787470519575436e+01 8.300000000000000000e+01 1.755900000000000000e+04
4.486054726207515841e+01 8.300000000000000000e+01 1.764200000000000000e+04
4.485724768759809677e+01 8.300000000000000000e+01 1.772500000000000000e+04
4.454190227042437300e+01 8.300000000000000000e+01 1.780800000000000000e+04
4.266296841495585568e+01 8.800000000000000000e+01 1.789600000000000000e+04
4.544983270951694010e+01 8.300000000000000000e+01 1.797900000000000000e+04
4.342364224830484432e+01 8.600000000000000000e+01 1.806500000000000000e+04
3.123190982607713906e+01 1.100000000000000000e+02 1.817500000000000000e+04
4.402286794539718073e+01 8.400000000000000000e+01 1.825900000000000000e+04
4.401328006740304488e+01 8.400000000000000000e+01 1.834300000000000000e+04
3.908839206888963247e+01 9.400000000000000000e+01 1.843700000000000000e+04
1.822746932597152281e+01 1.360000000000000000e+02 1.857300000000000000e+04
4.355025331496591434e+01 8.600000000000000000e+01 1.865900000000000000e+04
4.401630433510342755e+01 8.400000000000000000e+01 1.874300000000000000e+04
4.187894195660101104e+01 8.900000000000000000e+01 1.883200000000000000e+04
8.546924479509357298e+00 1.550000000000000000e+02 1.898700000000000000e+04
4.493869063667362695e+01 8.300000000000000000e+01 1.907000000000000000e+04
4.507571540706186397e+01 8.300000000000000000e+01 1.915300000000000000e+04
3.969111364288792032e+01 9.400000000000000000e+01 1.924700000000000000e+04
4.419876234959494354e+01 8.400000000000000000e+01 1.933100000000000000e+04
4.439620738292659041e+01 8.400000000000000000e+01 1.941500000000000000e+04
3.298737083108775181e+01 1.070000000000000000e+02 1.952200000000000000e+04
4.323310300119032235e+01 8.600000000000000000e+01 1.960800000000000000e+04
-4.938999954376436108e+01 2.530000000000000000e+02 1.986100000000000000e+04
-3.684321941303916503e+01 1.480000000000000000e+02 2.000900000000000000e+04
4.097423321447893585e+01 9.200000000000000000e+01 2.010100000000000000e+04
-4.568541102095686028e+02 1.082000000000000000e+03 2.118300000000000000e+04
3.689455749685841113e+00 2.580000000000000000e+02 2.144100000000000000e+04
8.983582792387732496e+00 1.570000000000000000e+02 2.159800000000000000e+04
-2.459594125531506137e+01 2.880000000000000000e+02 2.188600000000000000e+04
4.198543827571749176e+01 8.900000000000000000e+01 2.197500000000000000e+04
4.225612256687806223e+01 8.900000000000000000e+01 2.206400000000000000e+04
2.283112926082691274e+01 1.270000000000000000e+02 2.219100000000000000e+04
4.292445585610770564e+01 8.600000000000000000e+01 2.227700000000000000e+04
3.730437390845519730e+01 9.800000000000000000e+01 2.237500000000000000e+04
4.167293466953219649e+01 9.000000000000000000e+01 2.246500000000000000e+04
-9.602500401459001012e+01 3.660000000000000000e+02 2.283100000000000000e+04
4.433321315766291804e+01 8.400000000000000000e+01 2.291500000000000000e+04
-6.820931574009465237e+01 3.100000000000000000e+02 2.322500000000000000e+04
1.752422396698514007e+01 1.380000000000000000e+02 2.336300000000000000e+04
4.121163676568704659e+01 9.100000000000000000e+01 2.345400000000000000e+04
4.478184821825260542e+01 8.400000000000000000e+01 2.353800000000000000e+04
4.537661295232703651e+01 8.300000000000000000e+01 2.362100000000000000e+04
1.787794120786785612e+01 1.370000000000000000e+02 2.375800000000000000e+04
4.492776138818311438e+01 8.400000000000000000e+01 2.384200000000000000e+04
4.401873537799826863e+01 8.500000000000000000e+01 2.392700000000000000e+04
4.463194589159822101e+01 8.400000000000000000e+01 2.401100000000000000e+04
4.003617960992129099e+01 9.300000000000000000e+01 2.410400000000000000e+04
3.346123424402448876e+01 9.400000000000000000e+01 2.419800000000000000e+04
3.896568305982357572e+01 9.200000000000000000e+01 2.429000000000000000e+04
4.061573697225607305e+01 9.100000000000000000e+01 2.438100000000000000e+04
2.841022971904349959e+01 1.100000000000000000e+02 2.449100000000000000e+04
4.461296200821836067e+01 8.400000000000000000e+01 2.457500000000000000e+04
4.348637869767853914e+01 8.400000000000000000e+01 2.465900000000000000e+04
4.532504082299458759e+01 8.300000000000000000e+01 2.474200000000000000e+04
8.447926526398752856e+00 1.560000000000000000e+02 2.489800000000000000e+04
1.906024786476482547e+01 1.350000000000000000e+02 2.503300000000000000e+04
4.426145550281523811e+01 8.500000000000000000e+01 2.511800000000000000e+04
3.145790788430830176e+01 1.090000000000000000e+02 2.522700000000000000e+04
4.513004285505469682e+01 8.300000000000000000e+01 2.531000000000000000e+04
2.410329736093592601e+01 1.260000000000000000e+02 2.543600000000000000e+04
4.393105216719423822e+01 8.400000000000000000e+01 2.552000000000000000e+04
4.251617620547496301e+01 8.800000000000000000e+01 2.560800000000000000e+04
4.269223274940211610e+01 8.700000000000000000e+01 2.569500000000000000e+04
4.498890017952181353e+01 8.300000000000000000e+01 2.577800000000000000e+04
3.750333872842545446e+01 9.800000000000000000e+01 2.587600000000000000e+04
1.468239446756421351e+01 1.020000000000000000e+02 1.020000000000000000e+02
1.812929649342125771e+01 9.500000000000000000e+01 1.970000000000000000e+02
-1.102578758793316638e+01 1.170000000000000000e+02 3.140000000000000000e+02
-3.459729369973395308e+01 3.800000000000000000e+01 3.520000000000000000e+02
-3.979435867770148150e+01 1.820000000000000000e+02 5.340000000000000000e+02
-1.606904874183720722e+02 2.700000000000000000e+02 8.040000000000000000e+02
-6.229245044461317775e+02 1.530000000000000000e+03 2.334000000000000000e+03
-2.143127406500210554e+02 2.670000000000000000e+02 2.601000000000000000e+03
-2.286694094946898304e+02 5.960000000000000000e+02 3.197000000000000000e+03
-1.474133536091977987e+02 1.770000000000000000e+02 3.374000000000000000e+03
-1.076418379524309046e+02 1.650000000000000000e+02 3.539000000000000000e+03
-1.565685497739200827e+01 1.800000000000000000e+02 3.719000000000000000e+03
-1.513264418207143649e+02 4.830000000000000000e+02 4.202000000000000000e+03
-9.731004672303137681e+01 1.990000000000000000e+02 4.401000000000000000e+03
-6.066184753724250811e+01 1.270000000000000000e+02 4.528000000000000000e+03
-6.050144512981649996e+02 9.420000000000000000e+02 5.470000000000000000e+03
4.668092072616792620e+01 9.400000000000000000e+01 5.564000000000000000e+03
4.619614666768347888e+01 9.500000000000000000e+01 5.659000000000000000e+03
-2.896115908855911414e+01 7.000000000000000000e+01 5.729000000000000000e+03
-2.592283190495842149e+01 2.350000000000000000e+02 5.964000000000000000e+03
-5.527678242942897668e+01 1.230000000000000000e+02 6.087000000000000000e+03
4.670660066781206865e+01 9.200000000000000000e+01 6.179000000000000000e+03
-9.387805363267418102e+01 2.870000000000000000e+02 6.466000000000000000e+03
4.679333878731016227e+01 9.400000000000000000e+01 6.560000000000000000e+03
-2.242160367812449451e+01 5.300000000000000000e+01 6.613000000000000000e+03
4.673095264095459811e+01 9.100000000000000000e+01 6.704000000000000000e+03
4.676528888306850718e+01 9.200000000000000000e+01 6.796000000000000000e+03
4.387323000970796727e+01 8.500000000000000000e+01 6.881000000000000000e+03
4.609046078732444585e+01 8.900000000000000000e+01 6.970000000000000000e+03
2.129110179321722285e+01 1.350000000000000000e+02 7.105000000000000000e+03
4.553027882521284653e+01 8.500000000000000000e+01 7.190000000000000000e+03
2.033511017155628409e+01 1.380000000000000000e+02 7.328000000000000000e+03
4.686395403775197366e+01 8.600000000000000000e+01 7.414000000000000000e+03
4.662681433537941444e+01 8.900000000000000000e+01 7.503000000000000000e+03
4.625907553916152182e+01 8.600000000000000000e+01 7.589000000000000000e+03
4.681826035296533206e+01 8.600000000000000000e+01 7.675000000000000000e+03
4.338733790375930965e+01 9.200000000000000000e+01 7.767000000000000000e+03
4.684711707354535548e+01 8.600000000000000000e+01 7.853000000000000000e+03
-9.614480090046235716e+00 1.990000000000000000e+02 8.052000000000000000e+03
4.498341891058498732e+01 9.300000000000000000e+01 8.145000000000000000e+03
4.656644812975620340e+01 8.700000000000000000e+01 8.232000000000000000e+03
4.638447485572245910e+01 9.400000000000000000e+01 8.326000000000000000e+03
4.555105464259258952e+01 8.900000000000000000e+01 8.415000000000000000e+03
4.627245179907792760e+01 8.700000000000000000e+01 8.502000000000000000e+03
4.654781807751256650e+01 8.600000000000000000e+01 8.588000000000000000e+03
4.691083239414518857e+01 8.700000000000000000e+01 8.675000000000000000e+03
4.705724036280047784e+01 9.000000000000000000e+01 8.765000000000000000e+03
4.583008586525888006e+01 9.100000000000000000e+01 8.856000000000000000e+03
4.672849379132765790e+01 8.800000000000000000e+01 8.944000000000000000e+03
4.530913493380847967e+01 8.900000000000000000e+01 9.033000000000000000e+03
3.645212018556983224e+01 1.050000000000000000e+02 9.138000000000000000e+03
4.640697881884315734e+01 8.700000000000000000e+01 9.225000000000000000e+03
4.631701787611648768e+01 8.700000000000000000e+01 9.312000000000000000e+03
4.308157651536862431e+01 9.400000000000000000e+01 9.406000000000000000e+03
4.687466234634037221e+01 8.700000000000000000e+01 9.493000000000000000e+03
4.639900710732600686e+01 8.800000000000000000e+01 9.581000000000000000e+03
-1.621284775661249853e+02 2.680000000000000000e+02 9.849000000000000000e+03
3.609790390100022250e+01 1.080000000000000000e+02 9.957000000000000000e+03
4.633985030327938404e+01 8.700000000000000000e+01 1.004400000000000000e+04
-3.698273461755249514e+02 1.164000000000000000e+03 1.120800000000000000e+04
4.679634917728493804e+01 8.800000000000000000e+01 1.129600000000000000e+04
-1.369684551370949634e+02 6.800000000000000000e+02 1.197600000000000000e+04
-4.339415750242013701e+02 1.119000000000000000e+03 1.309500000000000000e+04
2.224053740796101408e+00 1.780000000000000000e+02 1.327300000000000000e+04
-1.672298855607284906e+02 7.430000000000000000e+02 1.401600000000000000e+04
-6.936994960846909635e+02 1.766000000000000000e+03 1.578200000000000000e+04
-8.705092362822291534e+02 2.750000000000000000e+03 1.853200000000000000e+04
-1.259209120560744992e+02 6.990000000000000000e+02 1.923100000000000000e+04
-1.796878732600330579e+02 8.960000000000000000e+02 2.012700000000000000e+04
-5.392615652011617158e+02 1.600000000000000000e+03 2.172700000000000000e+04
-1.361218411268137061e+02 7.120000000000000000e+02 2.243900000000000000e+04
-5.788891061890982428e+02 1.300000000000000000e+03 2.373900000000000000e+04
-1.760316901742955906e+02 8.120000000000000000e+02 2.455100000000000000e+04
-2.008408997965740355e+02 8.430000000000000000e+02 2.539400000000000000e+04
-1.459872952413151665e+02 6.300000000000000000e+02 2.602400000000000000e+04
-2.632038013565125425e+02 9.840000000000000000e+02 2.700800000000000000e+04
-2.381355645451769192e+02 9.180000000000000000e+02 2.792600000000000000e+04
-2.593328786976005631e+02 4.920000000000000000e+02 2.841800000000000000e+04
4.263860266878386085e+01 9.600000000000000000e+01 2.851400000000000000e+04
-1.988451023446368282e+01 7.300000000000000000e+01 2.858700000000000000e+04
-7.013807337473414805e+01 3.210000000000000000e+02 2.890800000000000000e+04
4.577198741480280830e+01 8.900000000000000000e+01 2.899700000000000000e+04
-1.281476026450151195e+01 6.900000000000000000e+01 2.906600000000000000e+04
-8.830645567331025347e+00 9.100000000000000000e+01 2.915700000000000000e+04
3.597602571449307618e+01 1.090000000000000000e+02 2.926600000000000000e+04
-1.366897248581204671e+01 7.100000000000000000e+01 2.933700000000000000e+04
-3.047508980694552605e+01 1.220000000000000000e+02 2.945900000000000000e+04
-9.213465532524990564e+00 8.000000000000000000e+01 2.953900000000000000e+04
-1.670899512974969880e+01 8.900000000000000000e+01 2.962800000000000000e+04
-1.064677492905455836e+01 8.400000000000000000e+01 2.971200000000000000e+04
4.462133590281711548e+01 9.300000000000000000e+01 2.980500000000000000e+04
-9.729132055477045071e+00 8.700000000000000000e+01 2.989200000000000000e+04
-2.588791063629413003e+01 1.050000000000000000e+02 2.999700000000000000e+04
4.444720085383141850e+01 9.300000000000000000e+01 3.009000000000000000e+04
-2.230088481856379303e+02 6.060000000000000000e+02 3.069600000000000000e+04
-1.135958642252477269e+01 8.000000000000000000e+01 3.077600000000000000e+04
-8.244416403617751854e+00 9.400000000000000000e+01 3.087000000000000000e+04
-1.427370773124666314e+01 8.500000000000000000e+01 3.095500000000000000e+04
-2.603880534734805963e+01 1.030000000000000000e+02 3.105800000000000000e+04
-1.546760545802526394e+02 5.690000000000000000e+02 3.162700000000000000e+04
-3.580207155126366558e+01 3.320000000000000000e+02 3.195900000000000000e+04
-2.007802989218160405e+01 2.210000000000000000e+02 3.218000000000000000e+04
-6.532697873383377782e+02 1.488000000000000000e+03 3.366800000000000000e+04
-7.158471308488292095e+01 2.160000000000000000e+02 3.388400000000000000e+04
-1.417705860361411396e+01 2.110000000000000000e+02 3.409500000000000000e+04
4.430172773685222865e+01 9.200000000000000000e+01 3.418700000000000000e+04
-2.208330300891196600e+02 6.210000000000000000e+02 3.480800000000000000e+04
4.360188524803180599e+01 9.800000000000000000e+01 3.490600000000000000e+04
2.387949515046830129e+01 1.340000000000000000e+02 3.504000000000000000e+04
3.262012888458686177e+01 1.200000000000000000e+02 3.516000000000000000e+04
4.375981260678322116e+01 9.600000000000000000e+01 3.525600000000000000e+04
-6.158431565588035710e+02 1.240000000000000000e+03 3.649600000000000000e+04
4.058266446244306991e+01 1.020000000000000000e+02 3.659800000000000000e+04
4.050596569618674891e+01 9.700000000000000000e+01 3.669500000000000000e+04
3.963886307377974560e+01 1.020000000000000000e+02 3.679700000000000000e+04
-5.332033868331060944e+01 2.900000000000000000e+02 3.708700000000000000e+04
-3.642551720121568337e+01 2.490000000000000000e+02 3.733600000000000000e+04
-8.404015970193547673e+02 1.861000000000000000e+03 3.919700000000000000e+04
-5.185630424330868209e+02 1.048000000000000000e+03 4.024500000000000000e+04
2.182503396886465197e+01 1.370000000000000000e+02 4.038200000000000000e+04
-5.491779793988990832e+02 1.257000000000000000e+03 4.163900000000000000e+04
2.602104620229970067e+01 1.220000000000000000e+02 4.176100000000000000e+04
3.667925878442450482e+01 1.080000000000000000e+02 4.186900000000000000e+04
4.564260673123168033e+01 9.000000000000000000e+01 4.195900000000000000e+04
-3.447122376289603807e+01 1.230000000000000000e+02 4.208200000000000000e+04
-1.692311695756152687e+02 5.200000000000000000e+02 4.260200000000000000e+04
1.808739446617906310e+00 1.760000000000000000e+02 4.277800000000000000e+04
-4.928625158332324929e+01 2.790000000000000000e+02 4.305700000000000000e+04
4.607193749202104982e+01 8.900000000000000000e+01 4.314600000000000000e+04
3.594032906679070294e+01 1.090000000000000000e+02 4.325500000000000000e+04
-7.802344899384736721e+01 3.370000000000000000e+02 4.359200000000000000e+04
3.311111874186645565e+01 1.150000000000000000e+02 4.370700000000000000e+04
4.221283381476722241e+01 9.900000000000000000e+01 4.380600000000000000e+04
-9.830693143259104261e+00 2.020000000000000000e+02 4.400800000000000000e+04
4.691723808582514721e+01 8.800000000000000000e+01 4.409600000000000000e+04
4.673816414364378602e+01 8.900000000000000000e+01 4.418500000000000000e+04
4.665423892495465452e+01 8.800000000000000000e+01 4.427300000000000000e+04
3.195987419426934295e+01 1.180000000000000000e+02 4.439100000000000000e+04
4.650770079912571475e+01 8.900000000000000000e+01 4.448000000000000000e+04
3.322991547787861322e+01 1.160000000000000000e+02 4.459600000000000000e+04
3.812457541126494220e+01 1.050000000000000000e+02 4.470100000000000000e+04
2.755851900348399042e+01 1.280000000000000000e+02 4.482900000000000000e+04
2.294524643400545116e+01 1.350000000000000000e+02 4.496400000000000000e+04
4.675672216328826636e+01 8.600000000000000000e+01 4.505000000000000000e+04
3.516282761778933263e+01 1.110000000000000000e+02 4.516100000000000000e+04
2.898256509314635920e+01 1.240000000000000000e+02 4.528500000000000000e+04
-3.235152779977198634e+00 1.880000000000000000e+02 4.547300000000000000e+04
4.193466604857311353e+01 1.010000000000000000e+02 4.557400000000000000e+04
4.613574047858702443e+01 9.000000000000000000e+01 4.566400000000000000e+04
4.677967165219667578e+01 9.000000000000000000e+01 4.575400000000000000e+04
2.636650166559957142e+01 1.300000000000000000e+02 4.588400000000000000e+04
4.654980985300928609e+01 9.000000000000000000e+01 4.597400000000000000e+04
-8.324606663929773731e+01 3.500000000000000000e+02 4.632400000000000000e+04
-3.908704460898643163e+01 2.600000000000000000e+02 4.658400000000000000e+04
3.579647560035589038e+01 1.090000000000000000e+02 4.669300000000000000e+04
4.546492835525650378e+01 9.000000000000000000e+01 4.678300000000000000e+04
-1.981328328872039037e+02 5.780000000000000000e+02 4.736100000000000000e+04
4.694769907235168205e+01 8.900000000000000000e+01 4.745000000000000000e+04
2.554540891216043264e+01 1.290000000000000000e+02 4.757900000000000000e+04
4.168164790229642591e+00 1.720000000000000000e+02 4.775100000000000000e+04
-2.274922542867080466e+01 2.260000000000000000e+02 4.797700000000000000e+04
3.381507215275301803e+01 1.130000000000000000e+02 4.809000000000000000e+04
4.134601747398027527e+01 1.000000000000000000e+02 4.819000000000000000e+04
4.477126972135891236e+01 9.700000000000000000e+01 4.828700000000000000e+04
3.540639568585048380e+01 1.130000000000000000e+02 4.840000000000000000e+04
3.273852186909700634e+01 1.120000000000000000e+02 4.851200000000000000e+04
4.228922641977628416e+01 9.800000000000000000e+01 4.861000000000000000e+04
3.380273231660170552e+01 1.150000000000000000e+02 4.872500000000000000e+04
4.506947037835541892e+01 9.000000000000000000e+01 4.881500000000000000e+04
4.088002898922958650e+01 1.000000000000000000e+02 4.891500000000000000e+04
4.623211437718684635e+01 8.900000000000000000e+01 4.900400000000000000e+04
2.251171031835485081e+01 1.360000000000000000e+02 4.914000000000000000e+04
4.661887075233751432e+01 8.900000000000000000e+01 4.922900000000000000e+04
4.642298796680161388e+01 8.900000000000000000e+01 4.931800000000000000e+04
4.531955396157285065e+01 9.100000000000000000e+01 4.940900000000000000e+04
4.385181812346689867e+01 9.000000000000000000e+01 4.949900000000000000e+04
4.563280531348847546e+01 8.700000000000000000e+01 4.958600000000000000e+04
6.783422104315331325e+00 1.630000000000000000e+02 4.974900000000000000e+04
4.630003970712922978e+01 8.700000000000000000e+01 4.983600000000000000e+04
3.791950417402162543e+00 1.670000000000000000e+02 5.000300000000000000e+04
-2.411940007963012533e+01 2.450000000000000000e+02 2.450000000000000000e+02
-7.759053497914990771e+01 9.200000000000000000e+01 3.370000000000000000e+02
-5.651863806092179630e+02 1.408000000000000000e+03 1.745000000000000000e+03
5.074281688389065437e+01 1.540000000000000000e+02 1.899000000000000000e+03
4.985885929653845494e+01 1.510000000000000000e+02 2.050000000000000000e+03
-2.433270718826172896e+01 1.930000000000000000e+02 2.243000000000000000e+03
5.082332029915946237e+01 1.500000000000000000e+02 2.393000000000000000e+03
-5.248451180965196272e+02 7.750000000000000000e+02 3.168000000000000000e+03
