1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.207000000000000000e+03
1.369000000000000000e+03
1.443000000000000000e+03
1.285000000000000000e+03
9.999182599646221803e+00
3.568089674815433550e-04
